"Timestep"	"Time(s)"	"Time(day)"	"Var"	"X"	"Y"	"Z"	"Value"
53	906583	1.049286e+01	"UZ"	0.0111111	0.0555556	0.0555556	-8.50429e-05
53	906583	1.049286e+01	"STOTXX"	0.0111111	0.0555556	0.0555556	1.80647e+07
53	906583	1.049286e+01	"STOTYY"	0.0111111	0.0555556	0.0555556	1.82937e+07
53	906583	1.049286e+01	"STOTZZ"	0.0111111	0.0555556	0.0555556	1.87722e+07
53	906583	1.049286e+01	"STOTYZ"	0.0111111	0.0555556	0.0555556	275992
53	906583	1.049286e+01	"STOTXZ"	0.0111111	0.0555556	0.0555556	-9150.19
53	906583	1.049286e+01	"STOTXY"	0.0111111	0.0555556	0.0555556	246695
53	906583	1.049286e+01	"T"	0.0111111	0.0555556	0.0555556	350
53	906583	1.049286e+01	"INITIAL_T"	0.0111111	0.0555556	0.0555556	3.95253e-322
53	906583	1.049286e+01	"UX"	0.0333333	0.166667	0.166667	-3.17334e-05
53	906583	1.049286e+01	"UY"	0.0333333	0.166667	0.166667	-0.000227271
53	906583	1.049286e+01	"UZ"	0.0333333	0.166667	0.166667	-0.000218039
53	906583	1.049286e+01	"STOTXX"	0.0333333	0.166667	0.166667	1.80647e+07
53	906583	1.049286e+01	"STOTYY"	0.0333333	0.166667	0.166667	1.82937e+07
53	906583	1.049286e+01	"STOTZZ"	0.0333333	0.166667	0.166667	1.87722e+07
53	906583	1.049286e+01	"STOTYZ"	0.0333333	0.166667	0.166667	275992
53	906583	1.049286e+01	"STOTXZ"	0.0333333	0.166667	0.166667	-9150.19
53	906583	1.049286e+01	"STOTXY"	0.0333333	0.166667	0.166667	246695
53	906583	1.049286e+01	"T"	0.0333333	0.166667	0.166667	350
53	906583	1.049286e+01	"INITIAL_T"	0.0333333	0.166667	0.166667	4.98512e-321
53	906583	1.049286e+01	"UX"	-0.0777778	-0.388889	-0.388889	8.24995e-05
53	906583	1.049286e+01	"UY"	-0.0777778	-0.388889	-0.388889	0.000533201
53	906583	1.049286e+01	"UZ"	-0.0777778	-0.388889	-0.388889	0.000503287
53	906583	1.049286e+01	"STOTXX"	-0.0777778	-0.388889	-0.388889	1.9093e+07
53	906583	1.049286e+01	"STOTYY"	-0.0777778	-0.388889	-0.388889	1.93519e+07
53	906583	1.049286e+01	"STOTZZ"	-0.0777778	-0.388889	-0.388889	1.6938e+07
53	906583	1.049286e+01	"STOTYZ"	-0.0777778	-0.388889	-0.388889	-1.70564e+06
53	906583	1.049286e+01	"STOTXZ"	-0.0777778	-0.388889	-0.388889	103054
53	906583	1.049286e+01	"STOTXY"	-0.0777778	-0.388889	-0.388889	-1.29224e+06
53	906583	1.049286e+01	"T"	-0.0777778	-0.388889	-0.388889	350
53	906583	1.049286e+01	"INITIAL_T"	-0.0777778	-0.388889	-0.388889	3.95253e-322
53	906583	1.049286e+01	"UX"	0.0777778	0.388889	0.388889	-8.58964e-05
53	906583	1.049286e+01	"UY"	0.0777778	0.388889	0.388889	-0.000519166
53	906583	1.049286e+01	"UZ"	0.0777778	0.388889	0.388889	-0.000481943
53	906583	1.049286e+01	"STOTXX"	0.0777778	0.388889	0.388889	2.26819e+07
53	906583	1.049286e+01	"STOTYY"	0.0777778	0.388889	0.388889	1.76956e+07
53	906583	1.049286e+01	"STOTZZ"	0.0777778	0.388889	0.388889	1.85502e+07
53	906583	1.049286e+01	"STOTYZ"	0.0777778	0.388889	0.388889	-928863
53	906583	1.049286e+01	"STOTXZ"	0.0777778	0.388889	0.388889	-436294
53	906583	1.049286e+01	"STOTXY"	0.0777778	0.388889	0.388889	-117891
53	906583	1.049286e+01	"T"	0.0777778	0.388889	0.388889	350
53	906583	1.049286e+01	"INITIAL_T"	0.0777778	0.388889	0.388889	6.56613e-321
53	906583	1.049286e+01	"UX"	0.1	0.5	0.5	-7.80923e-05
53	906583	1.049286e+01	"UY"	0.1	0.5	0.5	-0.000687837
53	906583	1.049286e+01	"UZ"	0.1	0.5	0.5	-0.000637857
53	906583	1.049286e+01	"STOTXX"	0.1	0.5	0.5	2.35957e+07
53	906583	1.049286e+01	"STOTYY"	0.1	0.5	0.5	2.07271e+07
53	906583	1.049286e+01	"STOTZZ"	0.1	0.5	0.5	1.96435e+07
53	906583	1.049286e+01	"STOTYZ"	0.1	0.5	0.5	-924810
53	906583	1.049286e+01	"STOTXZ"	0.1	0.5	0.5	-524955
53	906583	1.049286e+01	"STOTXY"	0.1	0.5	0.5	-390387
53	906583	1.049286e+01	"T"	0.1	0.5	0.5	350
53	906583	1.049286e+01	"INITIAL_T"	0.1	0.5	0.5	3.95253e-322
53	906583	1.049286e+01	"UX"	-0.1	-0.5	-0.5	0.00011536
53	906583	1.049286e+01	"UY"	-0.1	-0.5	-0.5	0.000691655
53	906583	1.049286e+01	"UZ"	-0.1	-0.5	-0.5	0.000669245
53	906583	1.049286e+01	"STOTXX"	-0.1	-0.5	-0.5	1.80405e+07
53	906583	1.049286e+01	"STOTYY"	-0.1	-0.5	-0.5	1.38237e+07
53	906583	1.049286e+01	"STOTZZ"	-0.1	-0.5	-0.5	1.45277e+07
53	906583	1.049286e+01	"STOTYZ"	-0.1	-0.5	-0.5	-413866
53	906583	1.049286e+01	"STOTXZ"	-0.1	-0.5	-0.5	565305
53	906583	1.049286e+01	"STOTXY"	-0.1	-0.5	-0.5	-1.78434e+06
53	906583	1.049286e+01	"T"	-0.1	-0.5	-0.5	350
53	906583	1.049286e+01	"INITIAL_T"	-0.1	-0.5	-0.5	3.95253e-322
53	906583	1.049286e+01	"UX"	-0.0555556	-0.277778	-0.277778	4.88108e-05
53	906583	1.049286e+01	"UY"	-0.0555556	-0.277778	-0.277778	0.000382119
53	906583	1.049286e+01	"UZ"	-0.0555556	-0.277778	-0.277778	0.00033813
53	906583	1.049286e+01	"STOTXX"	-0.0555556	-0.277778	-0.277778	1.99193e+07
53	906583	1.049286e+01	"STOTYY"	-0.0555556	-0.277778	-0.277778	2.00214e+07
53	906583	1.049286e+01	"STOTZZ"	-0.0555556	-0.277778	-0.277778	1.91913e+07
53	906583	1.049286e+01	"STOTYZ"	-0.0555556	-0.277778	-0.277778	-669730
53	906583	1.049286e+01	"STOTXZ"	-0.0555556	-0.277778	-0.277778	471620
53	906583	1.049286e+01	"STOTXY"	-0.0555556	-0.277778	-0.277778	-659409
53	906583	1.049286e+01	"T"	-0.0555556	-0.277778	-0.277778	350
53	906583	1.049286e+01	"INITIAL_T"	-0.0555556	-0.277778	-0.277778	3.95253e-322
53	906583	1.049286e+01	"UX"	-0.0333333	-0.166667	-0.166667	2.81027e-05
53	906583	1.049286e+01	"UY"	-0.0333333	-0.166667	-0.166667	0.000228843
53	906583	1.049286e+01	"UZ"	-0.0333333	-0.166667	-0.166667	0.00019546
53	906583	1.049286e+01	"STOTXX"	-0.0333333	-0.166667	-0.166667	1.99193e+07
53	906583	1.049286e+01	"STOTYY"	-0.0333333	-0.166667	-0.166667	2.00214e+07
53	906583	1.049286e+01	"STOTZZ"	-0.0333333	-0.166667	-0.166667	1.91913e+07
53	906583	1.049286e+01	"STOTYZ"	-0.0333333	-0.166667	-0.166667	-669730
53	906583	1.049286e+01	"STOTXZ"	-0.0333333	-0.166667	-0.166667	471620
53	906583	1.049286e+01	"STOTXY"	-0.0333333	-0.166667	-0.166667	-659409
53	906583	1.049286e+01	"T"	-0.0333333	-0.166667	-0.166667	350
53	906583	1.049286e+01	"INITIAL_T"	-0.0333333	-0.166667	-0.166667	3.95253e-322
53	906583	1.049286e+01	"UX"	-0.0111111	-0.0555556	-0.0555556	7.39456e-06
53	906583	1.049286e+01	"UY"	-0.0111111	-0.0555556	-0.0555556	7.55661e-05
53	906583	1.049286e+01	"UZ"	-0.0111111	-0.0555556	-0.0555556	5.27902e-05
53	906583	1.049286e+01	"STOTXX"	-0.0111111	-0.0555556	-0.0555556	1.99193e+07
