,time,point_idx,ten9_comp,Total Stress,S3 Magnitude
43359,9136283.0,70,zx,-28777.86,-7.578972e+07
43360,9136283.0,70,zy,-763026.5,-7.578972e+07
43361,9136283.0,70,zz,-9.7303064e+07,-7.578972e+07
43362,9136283.0,71,xx,-7.87289e+07,-7.5859704e+07
43363,9136283.0,71,xy,-6272.154,-7.5859704e+07
43364,9136283.0,71,xz,-25906.178,-7.5859704e+07
43365,9136283.0,71,yx,-6272.154,-7.5859704e+07
43366,9136283.0,71,yy,-7.58854e+07,-7.5859704e+07
43367,9136283.0,71,yz,-743723.7,-7.5859704e+07
43368,9136283.0,71,zx,-25906.178,-7.5859704e+07
43369,9136283.0,71,zy,-743723.7,-7.5859704e+07
43370,9136283.0,71,zz,-9.739177e+07,-7.5859704e+07
43371,9136283.0,72,xx,-7.88204e+07,-7.5912744e+07
43372,9136283.0,72,xy,-4544.5405,-7.5912744e+07
43373,9136283.0,72,xz,-21019.857,-7.5912744e+07
43374,9136283.0,72,yx,-4544.5405,-7.5912744e+07
43375,9136283.0,72,yy,-7.593753e+07,-7.5912744e+07
43376,9136283.0,72,yz,-730449.56,-7.5912744e+07
43377,9136283.0,72,zx,-21019.857,-7.5912744e+07
43378,9136283.0,72,zy,-730449.56,-7.5912744e+07
43379,9136283.0,72,zz,-9.74501e+07,-7.5912744e+07
43380,9136283.0,73,xx,-7.8921e+07,-7.598206e+07
43381,9136283.0,73,xy,-2116.261,-7.598206e+07
43382,9136283.0,73,xz,-16942.498,-7.598206e+07
43383,9136283.0,73,yx,-2116.261,-7.598206e+07
43384,9136283.0,73,yy,-7.60051e+07,-7.598206e+07
43385,9136283.0,73,yz,-704398.8,-7.598206e+07
43386,9136283.0,73,zx,-16942.498,-7.598206e+07
43387,9136283.0,73,zy,-704398.8,-7.598206e+07
43388,9136283.0,73,zz,-9.751904e+07,-7.598206e+07
43389,9136283.0,74,xx,-7.90215e+07,-7.604886e+07
43390,9136283.0,74,xy,1026.0349,-7.604886e+07
43391,9136283.0,74,xz,-12994.337,-7.604886e+07
43392,9136283.0,74,yx,1026.0349,-7.604886e+07
43393,9136283.0,74,yy,-7.607043e+07,-7.604886e+07
43394,9136283.0,74,yz,-681551.7,-7.604886e+07
43395,9136283.0,74,zx,-12994.337,-7.604886e+07
43396,9136283.0,74,zy,-681551.7,-7.604886e+07
43397,9136283.0,74,zz,-9.759032e+07,-7.604886e+07
43398,9136283.0,75,xx,-7.910203e+07,-7.61152e+07
43399,9136283.0,75,xy,208.44481,-7.61152e+07
43400,9136283.0,75,xz,-922.8816,-7.61152e+07
43401,9136283.0,75,yx,208.44481,-7.61152e+07
43402,9136283.0,75,yy,-7.613565e+07,-7.61152e+07
43403,9136283.0,75,yz,-663469.94,-7.61152e+07
43404,9136283.0,75,zx,-922.8816,-7.61152e+07
43405,9136283.0,75,zy,-663469.94,-7.61152e+07
43406,9136283.0,75,zz,-9.764867e+07,-7.61152e+07
43407,9136283.0,76,xx,-7.919875e+07,-7.617502e+07
43408,9136283.0,76,xy,-369.8293,-7.617502e+07
43409,9136283.0,76,xz,-3038.854,-7.617502e+07
43410,9136283.0,76,yx,-369.8293,-7.617502e+07
43411,9136283.0,76,yy,-7.619345e+07,-7.617502e+07
43412,9136283.0,76,yz,-629773.44,-7.617502e+07
43413,9136283.0,76,zx,-3038.854,-7.617502e+07
43414,9136283.0,76,zy,-629773.44,-7.617502e+07
43415,9136283.0,76,zz,-9.770493e+07,-7.617502e+07
43416,9136283.0,77,xx,-7.930722e+07,-7.625193e+07
43417,9136283.0,77,xy,18.42381,-7.625193e+07
43418,9136283.0,77,xz,-2530.7437,-7.625193e+07
43419,9136283.0,77,yx,18.42381,-7.625193e+07
43420,9136283.0,77,yy,-7.626904e+07,-7.625193e+07
43421,9136283.0,77,yz,-606954.9,-7.625193e+07
43422,9136283.0,77,zx,-2530.7437,-7.625193e+07
43423,9136283.0,77,zy,-606954.9,-7.625193e+07
43424,9136283.0,77,zz,-9.778139e+07,-7.625193e+07
43425,9136283.0,78,xx,-7.9412296e+07,-7.633315e+07
43426,9136283.0,78,xy,-107.623665,-7.633315e+07
43427,9136283.0,78,xz,-3570.3708,-7.633315e+07
43428,9136283.0,78,yx,-107.623665,-7.633315e+07
43429,9136283.0,78,yy,-7.634959e+07,-7.633315e+07
43430,9136283.0,78,yz,-594593.56,-7.633315e+07
43431,9136283.0,78,zx,-3570.3708,-7.633315e+07
43432,9136283.0,78,zy,-594593.56,-7.633315e+07
43433,9136283.0,78,zz,-9.784231e+07,-7.633315e+07
43434,9136283.0,79,xx,-7.9507144e+07,-7.639324e+07
43435,9136283.0,79,xy,-2295.3408,-7.639324e+07
43436,9136283.0,79,xz,-4239.083,-7.639324e+07
43437,9136283.0,79,yx,-2295.3408,-7.639324e+07
43438,9136283.0,79,yy,-7.640764e+07,-7.639324e+07
43439,9136283.0,79,yz,-556484.7,-7.639324e+07
43440,9136283.0,79,zx,-4239.083,-7.639324e+07
43441,9136283.0,79,zy,-556484.7,-7.639324e+07
43442,9136283.0,79,zz,-9.789976e+07,-7.639324e+07
43443,9136283.0,80,xx,-7.9622776e+07,-7.648264e+07
43444,9136283.0,80,xy,-2006.4081,-7.648264e+07
43445,9136283.0,80,xz,-2361.5955,-7.648264e+07
43446,9136283.0,80,yx,-2006.4081,-7.648264e+07
43447,9136283.0,80,yy,-7.6495944e+07,-7.648264e+07
43448,9136283.0,80,yz,-534865.44,-7.648264e+07
43449,9136283.0,80,zx,-2361.5955,-7.648264e+07
43450,9136283.0,80,zy,-534865.44,-7.648264e+07
43451,9136283.0,80,zz,-9.798974e+07,-7.648264e+07
43452,9136283.0,81,xx,-7.968537e+07,-7.654213e+07
43453,9136283.0,81,xy,364.2662,-7.654213e+07
43454,9136283.0,81,xz,1919.0146,-7.654213e+07
43455,9136283.0,81,yx,364.2662,-7.654213e+07
43456,9136283.0,81,yy,-7.655391e+07,-7.654213e+07
43457,9136283.0,81,yz,-503161.5,-7.654213e+07
43458,9136283.0,81,zx,1919.0146,-7.654213e+07
43459,9136283.0,81,zy,-503161.5,-7.654213e+07
43460,9136283.0,81,zz,-9.802661e+07,-7.654213e+07
43461,9136283.0,82,xx,-7.974022e+07,-7.661125e+07
43462,9136283.0,82,xy,330.37714,-7.661125e+07
43463,9136283.0,82,xz,1177.8792,-7.661125e+07
43464,9136283.0,82,yx,330.37714,-7.661125e+07
43465,9136283.0,82,yy,-7.6622024e+07,-7.661125e+07
43466,9136283.0,82,yz,-480407.34,-7.661125e+07
43467,9136283.0,82,zx,1177.8792,-7.661125e+07
43468,9136283.0,82,zy,-480407.34,-7.661125e+07
43469,9136283.0,82,zz,-9.8041e+07,-7.661125e+07
43470,9136283.0,83,xx,-7.979534e+07,-7.6686104e+07
43471,9136283.0,83,xy,-715.0665,-7.6686104e+07
43472,9136283.0,83,xz,-1582.0695,-7.6686104e+07
43473,9136283.0,83,yx,-715.0665,-7.6686104e+07
43474,9136283.0,83,yy,-7.669576e+07,-7.6686104e+07
43475,9136283.0,83,yz,-454449.53,-7.6686104e+07
43476,9136283.0,83,zx,-1582.0695,-7.6686104e+07
43477,9136283.0,83,zy,-454449.53,-7.6686104e+07
43478,9136283.0,83,zz,-9.807597e+07,-7.6686104e+07
43479,9136283.0,84,xx,-7.98542e+07,-7.676711e+07
43480,9136283.0,84,xy,-332.77142,-7.676711e+07
43481,9136283.0,84,xz,-2411.005,-7.676711e+07
43482,9136283.0,84,yx,-332.77142,-7.676711e+07
43483,9136283.0,84,yy,-7.677621e+07,-7.676711e+07
43484,9136283.0,84,yz,-440538.2,-7.676711e+07
43485,9136283.0,84,zx,-2411.005,-7.676711e+07
43486,9136283.0,84,zy,-440538.2,-7.676711e+07
43487,9136283.0,84,zz,-9.809542e+07,-7.676711e+07
43488,9136283.0,85,xx,-7.989871e+07,-7.682185e+07
43489,9136283.0,85,xy,-1207.281,-7.682185e+07
43490,9136283.0,85,xz,-2347.3691,-7.682185e+07
43491,9136283.0,85,yx,-1207.281,-7.682185e+07
43492,9136283.0,85,yy,-7.682954e+07,-7.682185e+07
43493,9136283.0,85,yz,-404486.3,-7.682185e+07
43494,9136283.0,85,zx,-2347.3691,-7.682185e+07
43495,9136283.0,85,zy,-404486.3,-7.682185e+07
43496,9136283.0,85,zz,-9.8103544e+07,-7.682185e+07
43497,9136283.0,86,xx,-7.995708e+07,-7.689437e+07
43498,9136283.0,86,xy,-2585.2607,-7.689437e+07
43499,9136283.0,86,xz,-4696.6914,-7.689437e+07
43500,9136283.0,86,yx,-2585.2607,-7.689437e+07
43501,9136283.0,86,yy,-7.690129e+07,-7.689437e+07
43502,9136283.0,86,yz,-383526.3,-7.689437e+07
43503,9136283.0,86,zx,-4696.6914,-7.689437e+07
43504,9136283.0,86,zy,-383526.3,-7.689437e+07
43505,9136283.0,86,zz,-9.81395e+07,-7.689437e+07
43506,9136283.0,87,xx,-8.002333e+07,-7.6974424e+07
43507,9136283.0,87,xy,879.6576,-7.6974424e+07
43508,9136283.0,87,xz,-1928.9229,-7.6974424e+07
43509,9136283.0,87,yx,879.6576,-7.6974424e+07
43510,9136283.0,87,yy,-7.698091e+07,-7.6974424e+07
43511,9136283.0,87,yz,-370946.3,-7.6974424e+07
43512,9136283.0,87,zx,-1928.9229,-7.6974424e+07
43513,9136283.0,87,zy,-370946.3,-7.6974424e+07
43514,9136283.0,87,zz,-9.817316e+07,-7.6974424e+07
43515,9136283.0,88,xx,-8.008315e+07,-7.703888e+07
43516,9136283.0,88,xy,718.92694,-7.703888e+07
43517,9136283.0,88,xz,-1818.9832,-7.703888e+07
43518,9136283.0,88,yx,718.92694,-7.703888e+07
43519,9136283.0,88,yy,-7.7044376e+07,-7.703888e+07
43520,9136283.0,88,yz,-341086.44,-7.703888e+07
43521,9136283.0,88,zx,-1818.9832,-7.703888e+07
43522,9136283.0,88,zy,-341086.44,-7.703888e+07
43523,9136283.0,88,zz,-9.8206584e+07,-7.703888e+07
43524,9136283.0,89,xx,-8.015075e+07,-7.7114216e+07
43525,9136283.0,89,xy,633.1477,-7.7114216e+07
43526,9136283.0,89,xz,-1472.5308,-7.7114216e+07
43527,9136283.0,89,yx,633.1477,-7.7114216e+07
43528,9136283.0,89,yy,-7.711912e+07,-7.7114216e+07
43529,9136283.0,89,yz,-321781.6,-7.7114216e+07
43530,9136283.0,89,zx,-1472.5308,-7.7114216e+07
43531,9136283.0,89,zy,-321781.6,-7.7114216e+07
43532,9136283.0,89,zz,-9.8253544e+07,-7.7114216e+07
43533,9136283.0,90,xx,-8.020386e+07,-7.716979e+07
43534,9136283.0,90,xy,370.74042,-7.716979e+07
43535,9136283.0,90,xz,1632.0248,-7.716979e+07
43536,9136283.0,90,yx,370.74042,-7.716979e+07
43537,9136283.0,90,yy,-7.717439e+07,-7.716979e+07
43538,9136283.0,90,yz,-311600.12,-7.716979e+07
43539,9136283.0,90,zx,1632.0248,-7.716979e+07
43540,9136283.0,90,zy,-311600.12,-7.716979e+07
43541,9136283.0,90,zz,-9.828299e+07,-7.716979e+07
43542,9136283.0,91,xx,-8.0251176e+07,-7.72509e+07
43543,9136283.0,91,xy,-1288.8633,-7.72509e+07
43544,9136283.0,91,xz,-3641.503,-7.72509e+07
43545,9136283.0,91,yx,-1288.8633,-7.72509e+07
43546,9136283.0,91,yy,-7.725462e+07,-7.72509e+07
43547,9136283.0,91,yz,-280218.0,-7.72509e+07
43548,9136283.0,91,zx,-3641.503,-7.72509e+07
43549,9136283.0,91,zy,-280218.0,-7.72509e+07
43550,9136283.0,91,zz,-9.830714e+07,-7.72509e+07
43551,9136283.0,92,xx,-8.026048e+07,-7.730584e+07
43552,9136283.0,92,xy,-447.00476,-7.730584e+07
43553,9136283.0,92,xz,-4805.8813,-7.730584e+07
43554,9136283.0,92,yx,-447.00476,-7.730584e+07
43555,9136283.0,92,yy,-7.7309016e+07,-7.730584e+07
43556,9136283.0,92,yz,-258347.53,-7.730584e+07
43557,9136283.0,92,zx,-4805.8813,-7.730584e+07
43558,9136283.0,92,zy,-258347.53,-7.730584e+07
43559,9136283.0,92,zz,-9.828833e+07,-7.730584e+07
43560,9136283.0,93,xx,-8.02755e+07,-7.736861e+07
43561,9136283.0,93,xy,-611.40234,-7.736861e+07
43562,9136283.0,93,xz,-7266.983,-7.736861e+07
43563,9136283.0,93,yx,-611.40234,-7.736861e+07
43564,9136283.0,93,yy,-7.737141e+07,-7.736861e+07
43565,9136283.0,93,yz,-241851.92,-7.736861e+07
43566,9136283.0,93,zx,-7266.983,-7.736861e+07
43567,9136283.0,93,zy,-241851.92,-7.736861e+07
43568,9136283.0,93,zz,-9.8283016e+07,-7.736861e+07
43569,9136283.0,94,xx,-8.029471e+07,-7.743164e+07
43570,9136283.0,94,xy,-1938.5334,-7.743164e+07
43571,9136283.0,94,xz,-5572.4067,-7.743164e+07
43572,9136283.0,94,yx,-1938.5334,-7.743164e+07
43573,9136283.0,94,yy,-7.743416e+07,-7.743164e+07
43574,9136283.0,94,yz,-229318.06,-7.743164e+07
43575,9136283.0,94,zx,-5572.4067,-7.743164e+07
43576,9136283.0,94,zy,-229318.06,-7.743164e+07
43577,9136283.0,94,zz,-9.8304664e+07,-7.743164e+07
43578,9136283.0,95,xx,-8.030804e+07,-7.749103e+07
43579,9136283.0,95,xy,-2886.9465,-7.749103e+07
43580,9136283.0,95,xz,-5627.411,-7.749103e+07
43581,9136283.0,95,yx,-2886.9465,-7.749103e+07
43582,9136283.0,95,yy,-7.749319e+07,-7.749103e+07
43583,9136283.0,95,yz,-211977.17,-7.749103e+07
43584,9136283.0,95,zx,-5627.411,-7.749103e+07
43585,9136283.0,95,zy,-211977.17,-7.749103e+07
43586,9136283.0,95,zz,-9.831718e+07,-7.749103e+07
43587,9136283.0,96,xx,-8.032455e+07,-7.754223e+07
43588,9136283.0,96,xy,-1101.6842,-7.754223e+07
43589,9136283.0,96,xz,-2827.268,-7.754223e+07
43590,9136283.0,96,yx,-1101.6842,-7.754223e+07
43591,9136283.0,96,yy,-7.754416e+07,-7.754223e+07
43592,9136283.0,96,yz,-200285.62,-7.754223e+07
43593,9136283.0,96,zx,-2827.268,-7.754223e+07
43594,9136283.0,96,zy,-200285.62,-7.754223e+07
43595,9136283.0,96,zz,-9.830683e+07,-7.754223e+07
43596,9136283.0,97,xx,-8.034379e+07,-7.75992e+07
43597,9136283.0,97,xy,-782.8427,-7.75992e+07
43598,9136283.0,97,xz,-3298.1177,-7.75992e+07
43599,9136283.0,97,yx,-782.8427,-7.75992e+07
43600,9136283.0,97,yy,-7.760102e+07,-7.75992e+07
43601,9136283.0,97,yz,-194294.84,-7.75992e+07
43602,9136283.0,97,zx,-3298.1177,-7.75992e+07
43603,9136283.0,97,zy,-194294.84,-7.75992e+07
43604,9136283.0,97,zz,-9.831935e+07,-7.75992e+07
43605,9136283.0,98,xx,-8.036302e+07,-7.765617e+07
43606,9136283.0,98,xy,-464.00113,-7.765617e+07
43607,9136283.0,98,xz,-3768.9675,-7.765617e+07
43608,9136283.0,98,yx,-464.00113,-7.765617e+07
43609,9136283.0,98,yy,-7.765789e+07,-7.765617e+07
43610,9136283.0,98,yz,-188304.06,-7.765617e+07
43611,9136283.0,98,zx,-3768.9675,-7.765617e+07
43612,9136283.0,98,zy,-188304.06,-7.765617e+07
43613,9136283.0,98,zz,-9.8331864e+07,-7.765617e+07
43614,9136283.0,99,xx,-8.038019e+07,-7.770569e+07
43615,9136283.0,99,xy,334.0871,-7.770569e+07
43616,9136283.0,99,xz,-118.18681,-7.770569e+07
43617,9136283.0,99,yx,334.0871,-7.770569e+07
43618,9136283.0,99,yy,-7.770725e+07,-7.770569e+07
43619,9136283.0,99,yz,-179315.22,-7.770569e+07
43620,9136283.0,99,zx,-118.18681,-7.770569e+07
43621,9136283.0,99,zy,-179315.22,-7.770569e+07
43622,9136283.0,99,zz,-9.83322e+07,-7.770569e+07
43623,9136283.0,100,xx,-8.040661e+07,-7.776714e+07
43624,9136283.0,100,xy,1722.9674,-7.776714e+07
43625,9136283.0,100,xz,1863.343,-7.776714e+07
43626,9136283.0,100,yx,1722.9674,-7.776714e+07
43627,9136283.0,100,yy,-7.776866e+07,-7.776714e+07
43628,9136283.0,100,yz,-177132.7,-7.776714e+07
43629,9136283.0,100,zx,1863.343,-7.776714e+07
43630,9136283.0,100,zy,-177132.7,-7.776714e+07
43631,9136283.0,100,zz,-9.834959e+07,-7.776714e+07
43632,9636283.0,0,xx,-7.595299e+07,-7.59505e+07
43633,9636283.0,0,xy,1.0640866e-10,-7.59505e+07
43634,9636283.0,0,xz,-36995.234,-7.59505e+07
43635,9636283.0,0,yx,1.0640866e-10,-7.59505e+07
43636,9636283.0,0,yy,-7.595059e+07,-7.59505e+07
43637,9636283.0,0,yz,-43052.742,-7.59505e+07
43638,9636283.0,0,zx,-36995.234,-7.59505e+07
43639,9636283.0,0,zy,-43052.742,-7.59505e+07
43640,9636283.0,0,zz,-9.4636616e+07,-7.59505e+07
43641,9636283.0,1,xx,-7.6143096e+07,-7.6138856e+07
43642,9636283.0,1,xy,-17479.75,-7.6138856e+07
43643,9636283.0,1,xz,-27176.861,-7.6138856e+07
43644,9636283.0,1,yx,-17479.75,-7.6138856e+07
43645,9636283.0,1,yy,-7.621185e+07,-7.6138856e+07
43646,9636283.0,1,yz,18938.258,-7.6138856e+07
43647,9636283.0,1,zx,-27176.861,-7.6138856e+07
43648,9636283.0,1,zy,18938.258,-7.6138856e+07
43649,9636283.0,1,zz,-9.486531e+07,-7.6138856e+07
43650,9636283.0,2,xx,-7.588129e+07,-7.5876216e+07
43651,9636283.0,2,xy,-30807.475,-7.5876216e+07
43652,9636283.0,2,xz,4752.1616,-7.5876216e+07
43653,9636283.0,2,yx,-30807.475,-7.5876216e+07
43654,9636283.0,2,yy,-7.606322e+07,-7.5876216e+07
43655,9636283.0,2,yz,58952.7,-7.5876216e+07
43656,9636283.0,2,zx,4752.1616,-7.5876216e+07
43657,9636283.0,2,zy,58952.7,-7.5876216e+07
43658,9636283.0,2,zz,-9.467722e+07,-7.5876216e+07
43659,9636283.0,3,xx,-7.594508e+07,-7.594155e+07
43660,9636283.0,3,xy,-20600.33,-7.594155e+07
43661,9636283.0,3,xz,-38815.586,-7.594155e+07
43662,9636283.0,3,yx,-20600.33,-7.594155e+07
43663,9636283.0,3,yy,-7.606735e+07,-7.594155e+07
43664,9636283.0,3,yz,95426.945,-7.594155e+07
43665,9636283.0,3,zx,-38815.586,-7.594155e+07
43666,9636283.0,3,zy,95426.945,-7.594155e+07
43667,9636283.0,3,zz,-9.4630056e+07,-7.594155e+07
43668,9636283.0,4,xx,-7.5886e+07,-7.588423e+07
43669,9636283.0,4,xy,-14516.702,-7.588423e+07
43670,9636283.0,4,xz,-29020.873,-7.588423e+07
43671,9636283.0,4,yx,-14516.702,-7.588423e+07
43672,9636283.0,4,yy,-7.600951e+07,-7.588423e+07
43673,9636283.0,4,yz,96363.37,-7.588423e+07
43674,9636283.0,4,zx,-29020.873,-7.588423e+07
43675,9636283.0,4,zy,96363.37,-7.588423e+07
43676,9636283.0,4,zz,-9.461811e+07,-7.588423e+07
43677,9636283.0,5,xx,-7.581994e+07,-7.581926e+07
43678,9636283.0,5,xy,-8589.537,-7.581926e+07
43679,9636283.0,5,xz,-36363.473,-7.581926e+07
43680,9636283.0,5,yx,-8589.537,-7.581926e+07
43681,9636283.0,5,yy,-7.594967e+07,-7.581926e+07
43682,9636283.0,5,yz,121708.13,-7.581926e+07
43683,9636283.0,5,zx,-36363.473,-7.581926e+07
43684,9636283.0,5,zy,121708.13,-7.581926e+07
43685,9636283.0,5,zz,-9.456298e+07,-7.581926e+07
43686,9636283.0,6,xx,-7.575201e+07,-7.575161e+07
43687,9636283.0,6,xy,-6280.0923,-7.575161e+07
43688,9636283.0,6,xz,5803.7183,-7.575161e+07
43689,9636283.0,6,yx,-6280.0923,-7.575161e+07
43690,9636283.0,6,yy,-7.584989e+07,-7.575161e+07
43691,9636283.0,6,yz,53071.684,-7.575161e+07
43692,9636283.0,6,zx,5803.7183,-7.575161e+07
43693,9636283.0,6,zy,53071.684,-7.575161e+07
43694,9636283.0,6,zz,-9.445004e+07,-7.575161e+07
43695,9636283.0,7,xx,-7.5635976e+07,-7.56358e+07
43696,9636283.0,7,xy,-3879.845,-7.56358e+07
43697,9636283.0,7,xz,-16329.324,-7.56358e+07
43698,9636283.0,7,yx,-3879.845,-7.56358e+07
43699,9636283.0,7,yy,-7.573623e+07,-7.56358e+07
43700,9636283.0,7,yz,98161.83,-7.56358e+07
43701,9636283.0,7,zx,-16329.324,-7.56358e+07
43702,9636283.0,7,zy,98161.83,-7.56358e+07
43703,9636283.0,7,zz,-9.426294e+07,-7.56358e+07
43704,9636283.0,8,xx,-7.5563176e+07,-7.556312e+07
43705,9636283.0,8,xy,-1723.7174,-7.556312e+07
43706,9636283.0,8,xz,-20678.242,-7.556312e+07
43707,9636283.0,8,yx,-1723.7174,-7.556312e+07
43708,9636283.0,8,yy,-7.5659784e+07,-7.556312e+07
43709,9636283.0,8,yz,83019.36,-7.556312e+07
43710,9636283.0,8,zx,-20678.242,-7.556312e+07
43711,9636283.0,8,zy,83019.36,-7.556312e+07
43712,9636283.0,8,zz,-9.416185e+07,-7.556312e+07
43713,9636283.0,9,xx,-7.5522856e+07,-7.552284e+07
43714,9636283.0,9,xy,698.8297,-7.552284e+07
43715,9636283.0,9,xz,-15472.896,-7.552284e+07
43716,9636283.0,9,yx,698.8297,-7.552284e+07
43717,9636283.0,9,yy,-7.561082e+07,-7.552284e+07
43718,9636283.0,9,yz,99889.695,-7.552284e+07
43719,9636283.0,9,zx,-15472.896,-7.552284e+07
43720,9636283.0,9,zy,99889.695,-7.552284e+07
43721,9636283.0,9,zz,-9.413385e+07,-7.552284e+07
43722,9636283.0,10,xx,-7.549274e+07,-7.549269e+07
43723,9636283.0,10,xy,511.09686,-7.549269e+07
43724,9636283.0,10,xz,-29522.752,-7.549269e+07
43725,9636283.0,10,yx,511.09686,-7.549269e+07
43726,9636283.0,10,yy,-7.555327e+07,-7.549269e+07
43727,9636283.0,10,yz,2277.6726,-7.549269e+07
43728,9636283.0,10,zx,-29522.752,-7.549269e+07
43729,9636283.0,10,zy,2277.6726,-7.549269e+07
43730,9636283.0,10,zz,-9.415245e+07,-7.549269e+07
43731,9636283.0,11,xx,-7.556053e+07,-7.556051e+07
43732,9636283.0,11,xy,-409.42627,-7.556051e+07
43733,9636283.0,11,xz,-14364.661,-7.556051e+07
43734,9636283.0,11,yx,-409.42627,-7.556051e+07
43735,9636283.0,11,yy,-7.562707e+07,-7.556051e+07
43736,9636283.0,11,yz,9644.022,-7.556051e+07
43737,9636283.0,11,zx,-14364.661,-7.556051e+07
43738,9636283.0,11,zy,9644.022,-7.556051e+07
43739,9636283.0,11,zz,-9.433746e+07,-7.556051e+07
43740,9636283.0,12,xx,-7.563464e+07,-7.5634616e+07
43741,9636283.0,12,xy,-1329.9495,-7.5634616e+07
43742,9636283.0,12,xz,793.43,-7.5634616e+07
43743,9636283.0,12,yx,-1329.9495,-7.5634616e+07
43744,9636283.0,12,yy,-7.570719e+07,-7.5634616e+07
43745,9636283.0,12,yz,17010.373,-7.5634616e+07
43746,9636283.0,12,zx,793.43,-7.5634616e+07
43747,9636283.0,12,zy,17010.373,-7.5634616e+07
43748,9636283.0,12,zz,-9.452878e+07,-7.5634616e+07
43749,9636283.0,13,xx,-7.566258e+07,-7.566254e+07
43750,9636283.0,13,xy,1287.0446,-7.566254e+07
43751,9636283.0,13,xz,-4915.435,-7.566254e+07
43752,9636283.0,13,yx,1287.0446,-7.566254e+07
43753,9636283.0,13,yy,-7.571e+07,-7.566254e+07
43754,9636283.0,13,yz,1179.8058,-7.566254e+07
43755,9636283.0,13,zx,-4915.435,-7.566254e+07
43756,9636283.0,13,zy,1179.8058,-7.566254e+07
43757,9636283.0,13,zz,-9.459139e+07,-7.566254e+07
43758,9636283.0,14,xx,-7.564391e+07,-7.564388e+07
43759,9636283.0,14,xy,1087.8124,-7.564388e+07
43760,9636283.0,14,xz,-6360.489,-7.564388e+07
43761,9636283.0,14,yx,1087.8124,-7.564388e+07
43762,9636283.0,14,yy,-7.568785e+07,-7.564388e+07
43763,9636283.0,14,yz,-22884.096,-7.564388e+07
43764,9636283.0,14,zx,-6360.489,-7.564388e+07
43765,9636283.0,14,zy,-22884.096,-7.564388e+07
43766,9636283.0,14,zz,-9.459025e+07,-7.564388e+07
43767,9636283.0,15,xx,-7.562906e+07,-7.562903e+07
43768,9636283.0,15,xy,888.5802,-7.562903e+07
43769,9636283.0,15,xz,-7805.5425,-7.562903e+07
43770,9636283.0,15,yx,888.5802,-7.562903e+07
43771,9636283.0,15,yy,-7.5669496e+07,-7.562903e+07
43772,9636283.0,15,yz,-46948.0,-7.562903e+07
43773,9636283.0,15,zx,-7805.5425,-7.562903e+07
43774,9636283.0,15,zy,-46948.0,-7.562903e+07
43775,9636283.0,15,zz,-9.4592904e+07,-7.562903e+07
43776,9636283.0,16,xx,-7.561864e+07,-7.561862e+07
43777,9636283.0,16,xy,689.348,-7.561862e+07
43778,9636283.0,16,xz,-9250.597,-7.561862e+07
43779,9636283.0,16,yx,689.348,-7.561862e+07
43780,9636283.0,16,yy,-7.56556e+07,-7.561862e+07
43781,9636283.0,16,yz,-71011.9,-7.561862e+07
43782,9636283.0,16,zx,-9250.597,-7.561862e+07
43783,9636283.0,16,zy,-71011.9,-7.561862e+07
43784,9636283.0,16,zz,-9.460002e+07,-7.561862e+07
43785,9636283.0,17,xx,-7.556934e+07,-7.556926e+07
43786,9636283.0,17,xy,1535.2487,-7.556926e+07
43787,9636283.0,17,xz,-18204.96,-7.556926e+07
43788,9636283.0,17,yx,1535.2487,-7.556926e+07
43789,9636283.0,17,yy,-7.561e+07,-7.556926e+07
43790,9636283.0,17,yz,-84227.49,-7.556926e+07
43791,9636283.0,17,zx,-18204.96,-7.556926e+07
43792,9636283.0,17,zy,-84227.49,-7.556926e+07
43793,9636283.0,17,zz,-9.450294e+07,-7.556926e+07
43794,9636283.0,18,xx,-7.550638e+07,-7.550624e+07
43795,9636283.0,18,xy,-1966.9545,-7.550624e+07
43796,9636283.0,18,xz,-27579.174,-7.550624e+07
43797,9636283.0,18,yx,-1966.9545,-7.550624e+07
43798,9636283.0,18,yy,-7.55399e+07,-7.550624e+07
43799,9636283.0,18,yz,-103443.87,-7.550624e+07
43800,9636283.0,18,zx,-27579.174,-7.550624e+07
43801,9636283.0,18,zy,-103443.87,-7.550624e+07
43802,9636283.0,18,zz,-9.440825e+07,-7.550624e+07
43803,9636283.0,19,xx,-7.5443416e+07,-7.544232e+07
43804,9636283.0,19,xy,-5469.1577,-7.544232e+07
43805,9636283.0,19,xz,-36953.387,-7.544232e+07
43806,9636283.0,19,yx,-5469.1577,-7.544232e+07
43807,9636283.0,19,yy,-7.5469816e+07,-7.544232e+07
43808,9636283.0,19,yz,-122660.25,-7.544232e+07
43809,9636283.0,19,zx,-36953.387,-7.544232e+07
43810,9636283.0,19,zy,-122660.25,-7.544232e+07
43811,9636283.0,19,zz,-9.431355e+07,-7.544232e+07
43812,9636283.0,20,xx,-7.541365e+07,-7.5412376e+07
43813,9636283.0,20,xy,-8030.7734,-7.5412376e+07
43814,9636283.0,20,xz,-45917.44,-7.5412376e+07
43815,9636283.0,20,yx,-8030.7734,-7.5412376e+07
43816,9636283.0,20,yy,-7.546414e+07,-7.5412376e+07
43817,9636283.0,20,yz,-148785.05,-7.5412376e+07
43818,9636283.0,20,zx,-45917.44,-7.5412376e+07
43819,9636283.0,20,zy,-148785.05,-7.5412376e+07
