,time,ten9_comp,Total Stress,S3 Magnitude,Pressure,Temperature
336,6136282.5,yx,8.52605e-11,-7.617488e+07,6.938589e+07,308.11694
337,6136282.5,yy,-7.6175e+07,-7.617488e+07,6.938589e+07,308.11694
338,6136282.5,yz,-46023.098,-7.617488e+07,6.938589e+07,308.11694
339,6136282.5,zx,-38377.84,-7.617488e+07,6.938589e+07,308.11694
340,6136282.5,zy,-46023.098,-7.617488e+07,6.938589e+07,308.11694
341,6136282.5,zz,-9.4677304e+07,-7.617488e+07,6.938589e+07,308.11694
342,6636282.5,xx,-7.6176776e+07,-7.617488e+07,6.938589e+07,308.11694
343,6636282.5,xy,8.52605e-11,-7.617488e+07,6.938589e+07,308.11694
344,6636282.5,xz,-38377.84,-7.617488e+07,6.938589e+07,308.11694
345,6636282.5,yx,8.52605e-11,-7.617488e+07,6.938589e+07,308.11694
346,6636282.5,yy,-7.6175e+07,-7.617488e+07,6.938589e+07,308.11694
347,6636282.5,yz,-46023.098,-7.617488e+07,6.938589e+07,308.11694
348,6636282.5,zx,-38377.84,-7.617488e+07,6.938589e+07,308.11694
349,6636282.5,zy,-46023.098,-7.617488e+07,6.938589e+07,308.11694
350,6636282.5,zz,-9.4677304e+07,-7.617488e+07,6.938589e+07,308.11694
351,7136282.5,xx,-7.617751e+07,-7.617528e+07,6.94485e+07,308.11633
352,7136282.5,xy,8.8219064e-11,-7.617528e+07,6.94485e+07,308.11633
353,7136282.5,xz,-37904.645,-7.617528e+07,6.94485e+07,308.11633
354,7136282.5,yx,8.8219064e-11,-7.617528e+07,6.94485e+07,308.11633
355,7136282.5,yy,-7.617539e+07,-7.617528e+07,6.94485e+07,308.11633
356,7136282.5,yz,-45197.566,-7.617528e+07,6.94485e+07,308.11633
357,7136282.5,zx,-37904.645,-7.617528e+07,6.94485e+07,308.11633
358,7136282.5,zy,-45197.566,-7.617528e+07,6.94485e+07,308.11633
359,7136282.5,zz,-9.471063e+07,-7.617528e+07,6.94485e+07,308.11633
360,7636282.5,xx,-7.617751e+07,-7.617528e+07,6.94485e+07,308.11633
361,7636282.5,xy,8.8219064e-11,-7.617528e+07,6.94485e+07,308.11633
362,7636282.5,xz,-37904.645,-7.617528e+07,6.94485e+07,308.11633
363,7636282.5,yx,8.8219064e-11,-7.617528e+07,6.94485e+07,308.11633
364,7636282.5,yy,-7.617539e+07,-7.617528e+07,6.94485e+07,308.11633
365,7636282.5,yz,-45197.566,-7.617528e+07,6.94485e+07,308.11633
366,7636282.5,zx,-37904.645,-7.617528e+07,6.94485e+07,308.11633
367,7636282.5,zy,-45197.566,-7.617528e+07,6.94485e+07,308.11633
368,7636282.5,zz,-9.471063e+07,-7.617528e+07,6.94485e+07,308.11633
369,8136282.5,xx,-7.617516e+07,-7.61727e+07,6.9497816e+07,308.11584
370,8136282.5,xy,9.07565e-11,-7.61727e+07,6.9497816e+07,308.11584
371,8136282.5,xz,-37430.93,-7.61727e+07,6.9497816e+07,308.11584
372,8136282.5,yx,9.07565e-11,-7.61727e+07,6.9497816e+07,308.11584
373,8136282.5,yy,-7.617282e+07,-7.61727e+07,6.9497816e+07,308.11584
374,8136282.5,yz,-44427.273,-7.61727e+07,6.9497816e+07,308.11584
375,8136282.5,zx,-37430.93,-7.61727e+07,6.9497816e+07,308.11584
376,8136282.5,zy,-44427.273,-7.61727e+07,6.9497816e+07,308.11584
377,8136282.5,zz,-9.473623e+07,-7.61727e+07,6.9497816e+07,308.11584
378,8636283.0,xx,-7.617516e+07,-7.61727e+07,6.9497816e+07,308.11584
379,8636283.0,xy,9.07565e-11,-7.61727e+07,6.9497816e+07,308.11584
380,8636283.0,xz,-37430.93,-7.61727e+07,6.9497816e+07,308.11584
381,8636283.0,yx,9.07565e-11,-7.61727e+07,6.9497816e+07,308.11584
382,8636283.0,yy,-7.617282e+07,-7.61727e+07,6.9497816e+07,308.11584
383,8636283.0,yz,-44427.273,-7.61727e+07,6.9497816e+07,308.11584
384,8636283.0,zx,-37430.93,-7.61727e+07,6.9497816e+07,308.11584
385,8636283.0,zy,-44427.273,-7.61727e+07,6.9497816e+07,308.11584
386,8636283.0,zz,-9.473623e+07,-7.61727e+07,6.9497816e+07,308.11584
387,9136283.0,xx,-7.6174776e+07,-7.6171736e+07,6.954993e+07,308.11533
388,9136283.0,xy,9.306251e-11,-7.6171736e+07,6.954993e+07,308.11533
389,9136283.0,xz,-36971.3,-7.6171736e+07,6.954993e+07,308.11533
390,9136283.0,yx,9.306251e-11,-7.6171736e+07,6.954993e+07,308.11533
391,9136283.0,yy,-7.617184e+07,-7.6171736e+07,6.954993e+07,308.11533
392,9136283.0,yz,-43701.547,-7.6171736e+07,6.954993e+07,308.11533
393,9136283.0,zx,-36971.3,-7.6171736e+07,6.954993e+07,308.11533
394,9136283.0,zy,-43701.547,-7.6171736e+07,6.954993e+07,308.11533
395,9136283.0,zz,-9.475728e+07,-7.6171736e+07,6.954993e+07,308.11533
396,9636283.0,xx,-7.6174776e+07,-7.6171736e+07,6.954993e+07,308.11533
397,9636283.0,xy,9.306251e-11,-7.6171736e+07,6.954993e+07,308.11533
398,9636283.0,xz,-36971.3,-7.6171736e+07,6.954993e+07,308.11533
399,9636283.0,yx,9.306251e-11,-7.6171736e+07,6.954993e+07,308.11533
400,9636283.0,yy,-7.617184e+07,-7.6171736e+07,6.954993e+07,308.11533
401,9636283.0,yz,-43701.547,-7.6171736e+07,6.954993e+07,308.11533
402,9636283.0,zx,-36971.3,-7.6171736e+07,6.954993e+07,308.11533
403,9636283.0,zy,-43701.547,-7.6171736e+07,6.954993e+07,308.11533
404,9636283.0,zz,-9.475728e+07,-7.6171736e+07,6.954993e+07,308.11533
405,10136283.0,xx,-7.617406e+07,-7.61717e+07,6.9596456e+07,308.11493
406,10136283.0,xy,9.509881e-11,-7.61717e+07,6.9596456e+07,308.11493
407,10136283.0,xz,-36521.25,-7.61717e+07,6.9596456e+07,308.11493
408,10136283.0,yx,9.509881e-11,-7.61717e+07,6.9596456e+07,308.11493
409,10136283.0,yy,-7.61718e+07,-7.61717e+07,6.9596456e+07,308.11493
410,10136283.0,yz,-43014.66,-7.61717e+07,6.9596456e+07,308.11493
411,10136283.0,zx,-36521.25,-7.61717e+07,6.9596456e+07,308.11493
412,10136283.0,zy,-43014.66,-7.61717e+07,6.9596456e+07,308.11493
413,10136283.0,zz,-9.477324e+07,-7.61717e+07,6.9596456e+07,308.11493
414,10636283.0,xx,-7.617406e+07,-7.61717e+07,6.9596456e+07,308.11493
415,10636283.0,xy,9.509881e-11,-7.61717e+07,6.9596456e+07,308.11493
416,10636283.0,xz,-36521.25,-7.61717e+07,6.9596456e+07,308.11493
417,10636283.0,yx,9.509881e-11,-7.61717e+07,6.9596456e+07,308.11493
418,10636283.0,yy,-7.61718e+07,-7.61717e+07,6.9596456e+07,308.11493
419,10636283.0,yz,-43014.66,-7.61717e+07,6.9596456e+07,308.11493
420,10636283.0,zx,-36521.25,-7.61717e+07,6.9596456e+07,308.11493
421,10636283.0,zy,-43014.66,-7.61717e+07,6.9596456e+07,308.11493
422,10636283.0,zz,-9.477324e+07,-7.61717e+07,6.9596456e+07,308.11493
423,11136283.0,xx,-7.617311e+07,-7.617041e+07,6.963401e+07,308.11453
424,11136283.0,xy,9.6641806e-11,-7.617041e+07,6.963401e+07,308.11453
425,11136283.0,xz,-36089.34,-7.617041e+07,6.963401e+07,308.11453
426,11136283.0,yx,9.6641806e-11,-7.617041e+07,6.963401e+07,308.11453
427,11136283.0,yy,-7.6170504e+07,-7.617041e+07,6.963401e+07,308.11453
428,11136283.0,yz,-42362.895,-7.617041e+07,6.963401e+07,308.11453
429,11136283.0,zx,-36089.34,-7.617041e+07,6.963401e+07,308.11453
430,11136283.0,zy,-42362.895,-7.617041e+07,6.963401e+07,308.11453
431,11136283.0,zz,-9.4783176e+07,-7.617041e+07,6.963401e+07,308.11453
432,11636283.0,xx,-7.617311e+07,-7.617041e+07,6.963401e+07,308.11453
433,11636283.0,xy,9.6641806e-11,-7.617041e+07,6.963401e+07,308.11453
434,11636283.0,xz,-36089.34,-7.617041e+07,6.963401e+07,308.11453
435,11636283.0,yx,9.6641806e-11,-7.617041e+07,6.963401e+07,308.11453
436,11636283.0,yy,-7.6170504e+07,-7.617041e+07,6.963401e+07,308.11453
437,11636283.0,yz,-42362.895,-7.617041e+07,6.963401e+07,308.11453
438,11636283.0,zx,-36089.34,-7.617041e+07,6.963401e+07,308.11453
439,11636283.0,zy,-42362.895,-7.617041e+07,6.963401e+07,308.11453
440,11636283.0,zz,-9.4783176e+07,-7.617041e+07,6.963401e+07,308.11453
441,12136283.0,xx,-7.617321e+07,-7.617051e+07,6.967113e+07,308.11414
442,12136283.0,xy,9.798777e-11,-7.617051e+07,6.967113e+07,308.11414
443,12136283.0,xz,-35670.13,-7.617051e+07,6.967113e+07,308.11414
444,12136283.0,yx,9.798777e-11,-7.617051e+07,6.967113e+07,308.11414
445,12136283.0,yy,-7.617061e+07,-7.617051e+07,6.967113e+07,308.11414
446,12136283.0,yz,-41740.88,-7.617051e+07,6.967113e+07,308.11414
447,12136283.0,zx,-35670.13,-7.617051e+07,6.967113e+07,308.11414
448,12136283.0,zy,-41740.88,-7.617051e+07,6.967113e+07,308.11414
449,12136283.0,zz,-9.4789656e+07,-7.617051e+07,6.967113e+07,308.11414
450,12636283.0,xx,-7.617321e+07,-7.617051e+07,6.967113e+07,308.11414
451,12636283.0,xy,9.798777e-11,-7.617051e+07,6.967113e+07,308.11414
452,12636283.0,xz,-35670.13,-7.617051e+07,6.967113e+07,308.11414
453,12636283.0,yx,9.798777e-11,-7.617051e+07,6.967113e+07,308.11414
454,12636283.0,yy,-7.617061e+07,-7.617051e+07,6.967113e+07,308.11414
455,12636283.0,yz,-41740.88,-7.617051e+07,6.967113e+07,308.11414
456,12636283.0,zx,-35670.13,-7.617051e+07,6.967113e+07,308.11414
457,12636283.0,zy,-41740.88,-7.617051e+07,6.967113e+07,308.11414
458,12636283.0,zz,-9.4789656e+07,-7.617051e+07,6.967113e+07,308.11414
459,13136283.0,xx,-7.617344e+07,-7.6170664e+07,6.970471e+07,308.11383
460,13136283.0,xy,9.912783e-11,-7.6170664e+07,6.970471e+07,308.11383
461,13136283.0,xz,-35260.812,-7.6170664e+07,6.970471e+07,308.11383
462,13136283.0,yx,9.912783e-11,-7.6170664e+07,6.970471e+07,308.11383
463,13136283.0,yy,-7.617076e+07,-7.6170664e+07,6.970471e+07,308.11383
464,13136283.0,yz,-41147.945,-7.6170664e+07,6.970471e+07,308.11383
465,13136283.0,zx,-35260.812,-7.6170664e+07,6.970471e+07,308.11383
466,13136283.0,zy,-41147.945,-7.6170664e+07,6.970471e+07,308.11383
467,13136283.0,zz,-9.479358e+07,-7.6170664e+07,6.970471e+07,308.11383
468,13636283.0,xx,-7.617344e+07,-7.6170664e+07,6.970471e+07,308.11383
469,13636283.0,xy,9.912783e-11,-7.6170664e+07,6.970471e+07,308.11383
470,13636283.0,xz,-35260.812,-7.6170664e+07,6.970471e+07,308.11383
471,13636283.0,yx,9.912783e-11,-7.6170664e+07,6.970471e+07,308.11383
472,13636283.0,yy,-7.617076e+07,-7.6170664e+07,6.970471e+07,308.11383
473,13636283.0,yz,-41147.945,-7.6170664e+07,6.970471e+07,308.11383
474,13636283.0,zx,-35260.812,-7.6170664e+07,6.970471e+07,308.11383
475,13636283.0,zy,-41147.945,-7.6170664e+07,6.970471e+07,308.11383
476,13636283.0,zz,-9.479358e+07,-7.6170664e+07,6.970471e+07,308.11383
477,14136283.0,xx,-7.617542e+07,-7.617302e+07,6.974266e+07,308.11343
478,14136283.0,xy,1.0020912e-10,-7.617302e+07,6.974266e+07,308.11343
479,14136283.0,xz,-34865.508,-7.617302e+07,6.974266e+07,308.11343
480,14136283.0,yx,1.0020912e-10,-7.617302e+07,6.974266e+07,308.11343
481,14136283.0,yy,-7.617312e+07,-7.617302e+07,6.974266e+07,308.11343
482,14136283.0,yz,-40580.254,-7.617302e+07,6.974266e+07,308.11343
483,14136283.0,zx,-34865.508,-7.617302e+07,6.974266e+07,308.11343
484,14136283.0,zy,-40580.254,-7.617302e+07,6.974266e+07,308.11343
485,14136283.0,zz,-9.479534e+07,-7.617302e+07,6.974266e+07,308.11343
486,14636283.0,xx,-7.617542e+07,-7.617302e+07,6.974266e+07,308.11343
487,14636283.0,xy,1.0020912e-10,-7.617302e+07,6.974266e+07,308.11343
488,14636283.0,xz,-34865.508,-7.617302e+07,6.974266e+07,308.11343
489,14636283.0,yx,1.0020912e-10,-7.617302e+07,6.974266e+07,308.11343
490,14636283.0,yy,-7.617312e+07,-7.617302e+07,6.974266e+07,308.11343
491,14636283.0,yz,-40580.254,-7.617302e+07,6.974266e+07,308.11343
492,14636283.0,zx,-34865.508,-7.617302e+07,6.974266e+07,308.11343
493,14636283.0,zy,-40580.254,-7.617302e+07,6.974266e+07,308.11343
494,14636283.0,zz,-9.479534e+07,-7.617302e+07,6.974266e+07,308.11343
495,15136283.0,xx,-7.617577e+07,-7.617335e+07,6.976982e+07,308.1131
496,15136283.0,xy,1.0097971e-10,-7.617335e+07,6.976982e+07,308.1131
497,15136283.0,xz,-34479.184,-7.617335e+07,6.976982e+07,308.1131
498,15136283.0,yx,1.0097971e-10,-7.617335e+07,6.976982e+07,308.1131
499,15136283.0,yy,-7.617344e+07,-7.617335e+07,6.976982e+07,308.1131
500,15136283.0,yz,-40036.867,-7.617335e+07,6.976982e+07,308.1131
501,15136283.0,zx,-34479.184,-7.617335e+07,6.976982e+07,308.1131
502,15136283.0,zy,-40036.867,-7.617335e+07,6.976982e+07,308.1131
503,15136283.0,zz,-9.4794296e+07,-7.617335e+07,6.976982e+07,308.1131
504,15636283.0,xx,-7.617577e+07,-7.617335e+07,6.976982e+07,308.1131
505,15636283.0,xy,1.0097971e-10,-7.617335e+07,6.976982e+07,308.1131
506,15636283.0,xz,-34479.184,-7.617335e+07,6.976982e+07,308.1131
507,15636283.0,yx,1.0097971e-10,-7.617335e+07,6.976982e+07,308.1131
508,15636283.0,yy,-7.617344e+07,-7.617335e+07,6.976982e+07,308.1131
509,15636283.0,yz,-40036.867,-7.617335e+07,6.976982e+07,308.1131
510,15636283.0,zx,-34479.184,-7.617335e+07,6.976982e+07,308.1131
511,15636283.0,zy,-40036.867,-7.617335e+07,6.976982e+07,308.1131
512,15636283.0,zz,-9.4794296e+07,-7.617335e+07,6.976982e+07,308.1131
513,16136283.0,xx,-7.617728e+07,-7.6174696e+07,6.979723e+07,308.11282
514,16136283.0,xy,1.016057e-10,-7.6174696e+07,6.979723e+07,308.11282
515,16136283.0,xz,-34099.508,-7.6174696e+07,6.979723e+07,308.11282
516,16136283.0,yx,1.016057e-10,-7.6174696e+07,6.979723e+07,308.11282
517,16136283.0,yy,-7.6174776e+07,-7.6174696e+07,6.979723e+07,308.11282
518,16136283.0,yz,-39517.12,-7.6174696e+07,6.979723e+07,308.11282
519,16136283.0,zx,-34099.508,-7.6174696e+07,6.979723e+07,308.11282
520,16136283.0,zy,-39517.12,-7.6174696e+07,6.979723e+07,308.11282
521,16136283.0,zz,-9.479148e+07,-7.6174696e+07,6.979723e+07,308.11282
522,16636283.0,xx,-7.617728e+07,-7.6174696e+07,6.979723e+07,308.11282
523,16636283.0,xy,1.016057e-10,-7.6174696e+07,6.979723e+07,308.11282
524,16636283.0,xz,-34099.508,-7.6174696e+07,6.979723e+07,308.11282
525,16636283.0,yx,1.016057e-10,-7.6174696e+07,6.979723e+07,308.11282
526,16636283.0,yy,-7.6174776e+07,-7.6174696e+07,6.979723e+07,308.11282
527,16636283.0,yz,-39517.12,-7.6174696e+07,6.979723e+07,308.11282
528,16636283.0,zx,-34099.508,-7.6174696e+07,6.979723e+07,308.11282
529,16636283.0,zy,-39517.12,-7.6174696e+07,6.979723e+07,308.11282
530,16636283.0,zz,-9.479148e+07,-7.6174696e+07,6.979723e+07,308.11282
531,17136282.0,xx,-7.617824e+07,-7.617567e+07,6.982081e+07,308.1126
532,17136282.0,xy,1.0212508e-10,-7.617567e+07,6.982081e+07,308.1126
533,17136282.0,xz,-33730.14,-7.617567e+07,6.982081e+07,308.1126
534,17136282.0,yx,1.0212508e-10,-7.617567e+07,6.982081e+07,308.1126
535,17136282.0,yy,-7.617576e+07,-7.617567e+07,6.982081e+07,308.1126
536,17136282.0,yz,-39017.805,-7.617567e+07,6.982081e+07,308.1126
537,17136282.0,zx,-33730.14,-7.617567e+07,6.982081e+07,308.1126
538,17136282.0,zy,-39017.805,-7.617567e+07,6.982081e+07,308.1126
539,17136282.0,zz,-9.4787416e+07,-7.617567e+07,6.982081e+07,308.1126
540,17636282.0,xx,-7.617824e+07,-7.617567e+07,6.982081e+07,308.1126
541,17636282.0,xy,1.0212508e-10,-7.617567e+07,6.982081e+07,308.1126
542,17636282.0,xz,-33730.14,-7.617567e+07,6.982081e+07,308.1126
543,17636282.0,yx,1.0212508e-10,-7.617567e+07,6.982081e+07,308.1126
544,17636282.0,yy,-7.617576e+07,-7.617567e+07,6.982081e+07,308.1126
545,17636282.0,yz,-39017.805,-7.617567e+07,6.982081e+07,308.1126
546,17636282.0,zx,-33730.14,-7.617567e+07,6.982081e+07,308.1126
547,17636282.0,zy,-39017.805,-7.617567e+07,6.982081e+07,308.1126
548,17636282.0,zz,-9.4787416e+07,-7.617567e+07,6.982081e+07,308.1126
549,18136282.0,xx,-7.617921e+07,-7.617648e+07,6.984547e+07,308.1123
550,18136282.0,xy,1.0269396e-10,-7.617648e+07,6.984547e+07,308.1123
551,18136282.0,xz,-33371.7,-7.617648e+07,6.984547e+07,308.1123
552,18136282.0,yx,1.0269396e-10,-7.617648e+07,6.984547e+07,308.1123
553,18136282.0,yy,-7.617656e+07,-7.617648e+07,6.984547e+07,308.1123
554,18136282.0,yz,-38538.566,-7.617648e+07,6.984547e+07,308.1123
555,18136282.0,zx,-33371.7,-7.617648e+07,6.984547e+07,308.1123
556,18136282.0,zy,-38538.566,-7.617648e+07,6.984547e+07,308.1123
557,18136282.0,zz,-9.478408e+07,-7.617648e+07,6.984547e+07,308.1123
558,18636282.0,xx,-7.617921e+07,-7.617648e+07,6.984547e+07,308.1123
559,18636282.0,xy,1.0269396e-10,-7.617648e+07,6.984547e+07,308.1123
560,18636282.0,xz,-33371.7,-7.617648e+07,6.984547e+07,308.1123
561,18636282.0,yx,1.0269396e-10,-7.617648e+07,6.984547e+07,308.1123
562,18636282.0,yy,-7.617656e+07,-7.617648e+07,6.984547e+07,308.1123
563,18636282.0,yz,-38538.566,-7.617648e+07,6.984547e+07,308.1123
564,18636282.0,zx,-33371.7,-7.617648e+07,6.984547e+07,308.1123
565,18636282.0,zy,-38538.566,-7.617648e+07,6.984547e+07,308.1123
566,18636282.0,zz,-9.478408e+07,-7.617648e+07,6.984547e+07,308.1123
567,19136282.0,xx,-7.617946e+07,-7.6176376e+07,6.986871e+07,308.112
568,19136282.0,xy,1.0330706e-10,-7.6176376e+07,6.986871e+07,308.112
569,19136282.0,xz,-33026.02,-7.6176376e+07,6.986871e+07,308.112
570,19136282.0,yx,1.0330706e-10,-7.6176376e+07,6.986871e+07,308.112
571,19136282.0,yy,-7.6176456e+07,-7.6176376e+07,6.986871e+07,308.112
572,19136282.0,yz,-38078.04,-7.6176376e+07,6.986871e+07,308.112
573,19136282.0,zx,-33026.02,-7.6176376e+07,6.986871e+07,308.112
574,19136282.0,zy,-38078.04,-7.6176376e+07,6.986871e+07,308.112
575,19136282.0,zz,-9.478188e+07,-7.6176376e+07,6.986871e+07,308.112
576,19636282.0,xx,-7.617946e+07,-7.6176376e+07,6.986871e+07,308.112
577,19636282.0,xy,1.0330706e-10,-7.6176376e+07,6.986871e+07,308.112
578,19636282.0,xz,-33026.02,-7.6176376e+07,6.986871e+07,308.112
579,19636282.0,yx,1.0330706e-10,-7.6176376e+07,6.986871e+07,308.112
580,19636282.0,yy,-7.6176456e+07,-7.6176376e+07,6.986871e+07,308.112
581,19636282.0,yz,-38078.04,-7.6176376e+07,6.986871e+07,308.112
582,19636282.0,zx,-33026.02,-7.6176376e+07,6.986871e+07,308.112
583,19636282.0,zy,-38078.04,-7.6176376e+07,6.986871e+07,308.112
584,19636282.0,zz,-9.478188e+07,-7.6176376e+07,6.986871e+07,308.112
585,20136282.0,xx,-7.6179144e+07,-7.617624e+07,6.9891656e+07,308.1118
586,20136282.0,xy,1.03984044e-10,-7.617624e+07,6.9891656e+07,308.1118
587,20136282.0,xz,-32690.28,-7.617624e+07,6.9891656e+07,308.1118
588,20136282.0,yx,1.03984044e-10,-7.617624e+07,6.9891656e+07,308.1118
589,20136282.0,yy,-7.617632e+07,-7.617624e+07,6.9891656e+07,308.1118
590,20136282.0,yz,-37632.51,-7.617624e+07,6.9891656e+07,308.1118
591,20136282.0,zx,-32690.28,-7.617624e+07,6.9891656e+07,308.1118
592,20136282.0,zy,-37632.51,-7.617624e+07,6.9891656e+07,308.1118
593,20136282.0,zz,-9.477998e+07,-7.617624e+07,6.9891656e+07,308.1118
594,20636282.0,xx,-7.6179144e+07,-7.617624e+07,6.9891656e+07,308.1118
595,20636282.0,xy,1.03984044e-10,-7.617624e+07,6.9891656e+07,308.1118
596,20636282.0,xz,-32690.28,-7.617624e+07,6.9891656e+07,308.1118
597,20636282.0,yx,1.03984044e-10,-7.617624e+07,6.9891656e+07,308.1118
598,20636282.0,yy,-7.617632e+07,-7.617624e+07,6.9891656e+07,308.1118
599,20636282.0,yz,-37632.51,-7.617624e+07,6.9891656e+07,308.1118
600,20636282.0,zx,-32690.28,-7.617624e+07,6.9891656e+07,308.1118
601,20636282.0,zy,-37632.51,-7.617624e+07,6.9891656e+07,308.1118
602,20636282.0,zz,-9.477998e+07,-7.617624e+07,6.9891656e+07,308.1118
603,21136282.0,xx,-7.617843e+07,-7.617522e+07,6.991024e+07,308.1115
604,21136282.0,xy,1.04505224e-10,-7.617522e+07,6.991024e+07,308.1115
605,21136282.0,xz,-32365.611,-7.617522e+07,6.991024e+07,308.1115
606,21136282.0,yx,1.04505224e-10,-7.617522e+07,6.991024e+07,308.1115
607,21136282.0,yy,-7.61753e+07,-7.617522e+07,6.991024e+07,308.1115
608,21136282.0,yz,-37202.28,-7.617522e+07,6.991024e+07,308.1115
609,21136282.0,zx,-32365.611,-7.617522e+07,6.991024e+07,308.1115
610,21136282.0,zy,-37202.28,-7.617522e+07,6.991024e+07,308.1115
611,21136282.0,zz,-9.477707e+07,-7.617522e+07,6.991024e+07,308.1115
612,21636282.0,xx,-7.617843e+07,-7.617522e+07,6.991024e+07,308.1115
613,21636282.0,xy,1.04505224e-10,-7.617522e+07,6.991024e+07,308.1115
614,21636282.0,xz,-32365.611,-7.617522e+07,6.991024e+07,308.1115
615,21636282.0,yx,1.04505224e-10,-7.617522e+07,6.991024e+07,308.1115
616,21636282.0,yy,-7.61753e+07,-7.617522e+07,6.991024e+07,308.1115
617,21636282.0,yz,-37202.28,-7.617522e+07,6.991024e+07,308.1115
618,21636282.0,zx,-32365.611,-7.617522e+07,6.991024e+07,308.1115
619,21636282.0,zy,-37202.28,-7.617522e+07,6.991024e+07,308.1115
620,21636282.0,zz,-9.477707e+07,-7.617522e+07,6.991024e+07,308.1115
621,22136282.0,xx,-7.6178e+07,-7.617479e+07,6.9930584e+07,308.1113
622,22136282.0,xy,1.0509617e-10,-7.617479e+07,6.9930584e+07,308.1113
623,22136282.0,xz,-32050.377,-7.617479e+07,6.9930584e+07,308.1113
624,22136282.0,yx,1.0509617e-10,-7.617479e+07,6.9930584e+07,308.1113
625,22136282.0,yy,-7.617487e+07,-7.617479e+07,6.9930584e+07,308.1113
626,22136282.0,yz,-36785.383,-7.617479e+07,6.9930584e+07,308.1113
627,22136282.0,zx,-32050.377,-7.617479e+07,6.9930584e+07,308.1113
628,22136282.0,zy,-36785.383,-7.617479e+07,6.9930584e+07,308.1113
629,22136282.0,zz,-9.477489e+07,-7.617479e+07,6.9930584e+07,308.1113
630,22636282.0,xx,-7.6178e+07,-7.617479e+07,6.9930584e+07,308.1113
631,22636282.0,xy,1.0509617e-10,-7.617479e+07,6.9930584e+07,308.1113
632,22636282.0,xz,-32050.377,-7.617479e+07,6.9930584e+07,308.1113
633,22636282.0,yx,1.0509617e-10,-7.617479e+07,6.9930584e+07,308.1113
634,22636282.0,yy,-7.617487e+07,-7.617479e+07,6.9930584e+07,308.1113
635,22636282.0,yz,-36785.383,-7.617479e+07,6.9930584e+07,308.1113
636,22636282.0,zx,-32050.377,-7.617479e+07,6.9930584e+07,308.1113
637,22636282.0,zy,-36785.383,-7.617479e+07,6.9930584e+07,308.1113
638,22636282.0,zz,-9.477489e+07,-7.617479e+07,6.9930584e+07,308.1113
639,23136282.0,xx,-7.61769e+07,-7.617407e+07,6.994849e+07,308.11108
640,23136282.0,xy,1.0567409e-10,-7.617407e+07,6.994849e+07,308.11108
641,23136282.0,xz,-31745.463,-7.617407e+07,6.994849e+07,308.11108
642,23136282.0,yx,1.0567409e-10,-7.617407e+07,6.994849e+07,308.11108
643,23136282.0,yy,-7.617414e+07,-7.617407e+07,6.994849e+07,308.11108
644,23136282.0,yz,-36382.86,-7.617407e+07,6.994849e+07,308.11108
645,23136282.0,zx,-31745.463,-7.617407e+07,6.994849e+07,308.11108
646,23136282.0,zy,-36382.86,-7.617407e+07,6.994849e+07,308.11108
647,23136282.0,zz,-9.477266e+07,-7.617407e+07,6.994849e+07,308.11108
648,23636282.0,xx,-7.61769e+07,-7.617407e+07,6.994849e+07,308.11108
649,23636282.0,xy,1.0567409e-10,-7.617407e+07,6.994849e+07,308.11108
650,23636282.0,xz,-31745.463,-7.617407e+07,6.994849e+07,308.11108
651,23636282.0,yx,1.0567409e-10,-7.617407e+07,6.994849e+07,308.11108
652,23636282.0,yy,-7.617414e+07,-7.617407e+07,6.994849e+07,308.11108
653,23636282.0,yz,-36382.86,-7.617407e+07,6.994849e+07,308.11108
654,23636282.0,zx,-31745.463,-7.617407e+07,6.994849e+07,308.11108
655,23636282.0,zy,-36382.86,-7.617407e+07,6.994849e+07,308.11108
656,23636282.0,zz,-9.477266e+07,-7.617407e+07,6.994849e+07,308.11108
657,24136282.0,xx,-7.617615e+07,-7.6172904e+07,6.9967064e+07,308.1108
658,24136282.0,xy,1.0622478e-10,-7.6172904e+07,6.9967064e+07,308.1108
659,24136282.0,xz,-31449.42,-7.6172904e+07,6.9967064e+07,308.1108
660,24136282.0,yx,1.0622478e-10,-7.6172904e+07,6.9967064e+07,308.1108
661,24136282.0,yy,-7.617297e+07,-7.6172904e+07,6.9967064e+07,308.1108
662,24136282.0,yz,-35993.67,-7.6172904e+07,6.9967064e+07,308.1108
663,24136282.0,zx,-31449.42,-7.6172904e+07,6.9967064e+07,308.1108
664,24136282.0,zy,-35993.67,-7.6172904e+07,6.9967064e+07,308.1108
665,24136282.0,zz,-9.4770696e+07,-7.6172904e+07,6.9967064e+07,308.1108
666,24636282.0,xx,-7.617615e+07,-7.6172904e+07,6.9967064e+07,308.1108
667,24636282.0,xy,1.0622478e-10,-7.6172904e+07,6.9967064e+07,308.1108
668,24636282.0,xz,-31449.42,-7.6172904e+07,6.9967064e+07,308.1108
669,24636282.0,yx,1.0622478e-10,-7.6172904e+07,6.9967064e+07,308.1108
670,24636282.0,yy,-7.617297e+07,-7.6172904e+07,6.9967064e+07,308.1108
671,24636282.0,yz,-35993.67,-7.6172904e+07,6.9967064e+07,308.1108
672,24636282.0,zx,-31449.42,-7.6172904e+07,6.9967064e+07,308.1108
673,24636282.0,zy,-35993.67,-7.6172904e+07,6.9967064e+07,308.1108
674,24636282.0,zz,-9.4770696e+07,-7.6172904e+07,6.9967064e+07,308.1108
