"Timestep"	"Time(s)"	"Time(day)"	"Var"	"X"	"Y"	"Z"	"Value"
1	0.5	5.787037e-06	"STOTYZ"	0.0111111	0.0555556	0.0555556	95771.5
1	0.5	5.787037e-06	"STOTXZ"	0.0111111	0.0555556	0.0555556	-18339.3
1	0.5	5.787037e-06	"STOTXY"	0.0111111	0.0555556	0.0555556	48331.2
1	0.5	5.787037e-06	"T"	0.0111111	0.0555556	0.0555556	350
1	0.5	5.787037e-06	"INITIAL_T"	0.0111111	0.0555556	0.0555556	3.95253e-322
1	0.5	5.787037e-06	"UX"	0.0333333	0.166667	0.166667	-2.55943e-05
1	0.5	5.787037e-06	"UY"	0.0333333	0.166667	0.166667	-0.000154507
1	0.5	5.787037e-06	"UZ"	0.0333333	0.166667	0.166667	-0.000149725
1	0.5	5.787037e-06	"STOTXX"	0.0333333	0.166667	0.166667	3.81455e+07
1	0.5	5.787037e-06	"STOTYY"	0.0333333	0.166667	0.166667	3.83161e+07
1	0.5	5.787037e-06	"STOTZZ"	0.0333333	0.166667	0.166667	3.86874e+07
1	0.5	5.787037e-06	"STOTYZ"	0.0333333	0.166667	0.166667	95771.5
1	0.5	5.787037e-06	"STOTXZ"	0.0333333	0.166667	0.166667	-18339.3
1	0.5	5.787037e-06	"STOTXY"	0.0333333	0.166667	0.166667	48331.2
1	0.5	5.787037e-06	"T"	0.0333333	0.166667	0.166667	350
1	0.5	5.787037e-06	"INITIAL_T"	0.0333333	0.166667	0.166667	3.79936e-321
1	0.5	5.787037e-06	"UX"	-0.0777778	-0.388889	-0.388889	7.04998e-05
1	0.5	5.787037e-06	"UY"	-0.0777778	-0.388889	-0.388889	0.000357792
1	0.5	5.787037e-06	"UZ"	-0.0777778	-0.388889	-0.388889	0.000353219
1	0.5	5.787037e-06	"STOTXX"	-0.0777778	-0.388889	-0.388889	3.87882e+07
1	0.5	5.787037e-06	"STOTYY"	-0.0777778	-0.388889	-0.388889	3.91546e+07
1	0.5	5.787037e-06	"STOTZZ"	-0.0777778	-0.388889	-0.388889	3.78899e+07
1	0.5	5.787037e-06	"STOTYZ"	-0.0777778	-0.388889	-0.388889	-876417
1	0.5	5.787037e-06	"STOTXZ"	-0.0777778	-0.388889	-0.388889	154549
1	0.5	5.787037e-06	"STOTXY"	-0.0777778	-0.388889	-0.388889	-685152
1	0.5	5.787037e-06	"T"	-0.0777778	-0.388889	-0.388889	350
1	0.5	5.787037e-06	"INITIAL_T"	-0.0777778	-0.388889	-0.388889	3.95253e-322
1	0.5	5.787037e-06	"UX"	0.0777778	0.388889	0.388889	-6.96005e-05
1	0.5	5.787037e-06	"UY"	0.0777778	0.388889	0.388889	-0.000349714
1	0.5	5.787037e-06	"UZ"	0.0777778	0.388889	0.388889	-0.000340591
1	0.5	5.787037e-06	"STOTXX"	0.0777778	0.388889	0.388889	4.00462e+07
1	0.5	5.787037e-06	"STOTYY"	0.0777778	0.388889	0.388889	3.74106e+07
1	0.5	5.787037e-06	"STOTZZ"	0.0777778	0.388889	0.388889	3.78584e+07
1	0.5	5.787037e-06	"STOTYZ"	0.0777778	0.388889	0.388889	-660816
1	0.5	5.787037e-06	"STOTXZ"	0.0777778	0.388889	0.388889	-352841
1	0.5	5.787037e-06	"STOTXY"	0.0777778	0.388889	0.388889	-366709
1	0.5	5.787037e-06	"T"	0.0777778	0.388889	0.388889	350
1	0.5	5.787037e-06	"INITIAL_T"	0.0777778	0.388889	0.388889	3.95253e-322
1	0.5	5.787037e-06	"UX"	0.1	0.5	0.5	-7.41271e-05
1	0.5	5.787037e-06	"UY"	0.1	0.5	0.5	-0.000459224
1	0.5	5.787037e-06	"UZ"	0.1	0.5	0.5	-0.000450829
1	0.5	5.787037e-06	"STOTXX"	0.1	0.5	0.5	4.1322e+07
1	0.5	5.787037e-06	"STOTYY"	0.1	0.5	0.5	4.06945e+07
1	0.5	5.787037e-06	"STOTZZ"	0.1	0.5	0.5	3.92325e+07
1	0.5	5.787037e-06	"STOTYZ"	0.1	0.5	0.5	-552332
1	0.5	5.787037e-06	"STOTXZ"	0.1	0.5	0.5	-352594
1	0.5	5.787037e-06	"STOTXY"	0.1	0.5	0.5	-135363
1	0.5	5.787037e-06	"T"	0.1	0.5	0.5	350
1	0.5	5.787037e-06	"INITIAL_T"	0.1	0.5	0.5	3.95253e-322
1	0.5	5.787037e-06	"UX"	-0.1	-0.5	-0.5	9.30087e-05
1	0.5	5.787037e-06	"UY"	-0.1	-0.5	-0.5	0.000461721
1	0.5	5.787037e-06	"UZ"	-0.1	-0.5	-0.5	0.000464276
1	0.5	5.787037e-06	"STOTXX"	-0.1	-0.5	-0.5	3.8404e+07
1	0.5	5.787037e-06	"STOTYY"	-0.1	-0.5	-0.5	3.61296e+07
1	0.5	5.787037e-06	"STOTZZ"	-0.1	-0.5	-0.5	3.65381e+07
1	0.5	5.787037e-06	"STOTYZ"	-0.1	-0.5	-0.5	-97266.7
1	0.5	5.787037e-06	"STOTXZ"	-0.1	-0.5	-0.5	510391
1	0.5	5.787037e-06	"STOTXY"	-0.1	-0.5	-0.5	-1.02323e+06
1	0.5	5.787037e-06	"T"	-0.1	-0.5	-0.5	350
1	0.5	5.787037e-06	"INITIAL_T"	-0.1	-0.5	-0.5	4.51082e-321
1	0.5	5.787037e-06	"UX"	-0.0555556	-0.277778	-0.277778	4.72165e-05
1	0.5	5.787037e-06	"UY"	-0.0555556	-0.277778	-0.277778	0.000257317
1	0.5	5.787037e-06	"UZ"	-0.0555556	-0.277778	-0.277778	0.000242089
1	0.5	5.787037e-06	"STOTXX"	-0.0555556	-0.277778	-0.277778	3.9052e+07
1	0.5	5.787037e-06	"STOTYY"	-0.0555556	-0.277778	-0.277778	3.91219e+07
1	0.5	5.787037e-06	"STOTZZ"	-0.0555556	-0.277778	-0.277778	3.89071e+07
1	0.5	5.787037e-06	"STOTYZ"	-0.0555556	-0.277778	-0.277778	-386170
1	0.5	5.787037e-06	"STOTXZ"	-0.0555556	-0.277778	-0.277778	301988
1	0.5	5.787037e-06	"STOTXY"	-0.0555556	-0.277778	-0.277778	-398416
1	0.5	5.787037e-06	"T"	-0.0555556	-0.277778	-0.277778	350
1	0.5	5.787037e-06	"INITIAL_T"	-0.0555556	-0.277778	-0.277778	3.95253e-322
1	0.5	5.787037e-06	"UX"	-0.0333333	-0.166667	-0.166667	2.93421e-05
1	0.5	5.787037e-06	"UY"	-0.0333333	-0.166667	-0.166667	0.000153741
1	0.5	5.787037e-06	"UZ"	-0.0333333	-0.166667	-0.166667	0.000142354
1	0.5	5.787037e-06	"STOTXX"	-0.0333333	-0.166667	-0.166667	3.9052e+07
1	0.5	5.787037e-06	"STOTYY"	-0.0333333	-0.166667	-0.166667	3.91219e+07
1	0.5	5.787037e-06	"STOTZZ"	-0.0333333	-0.166667	-0.166667	3.89071e+07
1	0.5	5.787037e-06	"STOTYZ"	-0.0333333	-0.166667	-0.166667	-386170
1	0.5	5.787037e-06	"STOTXZ"	-0.0333333	-0.166667	-0.166667	301988
1	0.5	5.787037e-06	"STOTXY"	-0.0333333	-0.166667	-0.166667	-398416
1	0.5	5.787037e-06	"T"	-0.0333333	-0.166667	-0.166667	350
1	0.5	5.787037e-06	"INITIAL_T"	-0.0333333	-0.166667	-0.166667	3.95253e-322
1	0.5	5.787037e-06	"UX"	-0.0111111	-0.0555556	-0.0555556	1.14676e-05
1	0.5	5.787037e-06	"UY"	-0.0111111	-0.0555556	-0.0555556	5.01658e-05
1	0.5	5.787037e-06	"UZ"	-0.0111111	-0.0555556	-0.0555556	4.26194e-05
1	0.5	5.787037e-06	"STOTXX"	-0.0111111	-0.0555556	-0.0555556	3.9052e+07
1	0.5	5.787037e-06	"STOTYY"	-0.0111111	-0.0555556	-0.0555556	3.91219e+07
1	0.5	5.787037e-06	"STOTZZ"	-0.0111111	-0.0555556	-0.0555556	3.89071e+07
1	0.5	5.787037e-06	"STOTYZ"	-0.0111111	-0.0555556	-0.0555556	-386170
1	0.5	5.787037e-06	"STOTXZ"	-0.0111111	-0.0555556	-0.0555556	301988
1	0.5	5.787037e-06	"STOTXY"	-0.0111111	-0.0555556	-0.0555556	-398416
1	0.5	5.787037e-06	"T"	-0.0111111	-0.0555556	-0.0555556	350
1	0.5	5.787037e-06	"INITIAL_T"	-0.0111111	-0.0555556	-0.0555556	4.74797e-321
2	1.15	1.331019e-05	"UX"	0.0555556	0.277778	0.277778	-4.68259e-05
2	1.15	1.331019e-05	"UY"	0.0555556	0.277778	0.277778	-0.00025359
2	1.15	1.331019e-05	"UZ"	0.0555556	0.277778	0.277778	-0.00024462
2	1.15	1.331019e-05	"STOTXX"	0.0555556	0.277778	0.277778	3.87011e+07
2	1.15	1.331019e-05	"STOTYY"	0.0555556	0.277778	0.277778	3.92454e+07
2	1.15	1.331019e-05	"STOTZZ"	0.0555556	0.277778	0.277778	3.92455e+07
2	1.15	1.331019e-05	"STOTYZ"	0.0555556	0.277778	0.277778	508343
2	1.15	1.331019e-05	"STOTXZ"	0.0555556	0.277778	0.277778	-342868
2	1.15	1.331019e-05	"STOTXY"	0.0555556	0.277778	0.277778	-203438
2	1.15	1.331019e-05	"T"	0.0555556	0.277778	0.277778	350
2	1.15	1.331019e-05	"INITIAL_T"	0.0555556	0.277778	0.277778	3.72031e-321
2	1.15	1.331019e-05	"UX"	0.0111111	0.0555556	0.0555556	-6.82969e-06
2	1.15	1.331019e-05	"UY"	0.0111111	0.0555556	0.0555556	-5.25963e-05
2	1.15	1.331019e-05	"UZ"	0.0111111	0.0555556	0.0555556	-5.49662e-05
2	1.15	1.331019e-05	"STOTXX"	0.0111111	0.0555556	0.0555556	3.81117e+07
2	1.15	1.331019e-05	"STOTYY"	0.0111111	0.0555556	0.0555556	3.82889e+07
2	1.15	1.331019e-05	"STOTZZ"	0.0111111	0.0555556	0.0555556	3.86603e+07
2	1.15	1.331019e-05	"STOTYZ"	0.0111111	0.0555556	0.0555556	97375.6
2	1.15	1.331019e-05	"STOTXZ"	0.0111111	0.0555556	0.0555556	-18534.3
2	1.15	1.331019e-05	"STOTXY"	0.0111111	0.0555556	0.0555556	48061.3
2	1.15	1.331019e-05	"T"	0.0111111	0.0555556	0.0555556	350
2	1.15	1.331019e-05	"INITIAL_T"	0.0111111	0.0555556	0.0555556	3.72031e-321
2	1.15	1.331019e-05	"UX"	0.0333333	0.166667	0.166667	-2.56011e-05
2	1.15	1.331019e-05	"UY"	0.0333333	0.166667	0.166667	-0.000154573
2	1.15	1.331019e-05	"UZ"	0.0333333	0.166667	0.166667	-0.000149974
2	1.15	1.331019e-05	"STOTXX"	0.0333333	0.166667	0.166667	3.81117e+07
2	1.15	1.331019e-05	"STOTYY"	0.0333333	0.166667	0.166667	3.82889e+07
2	1.15	1.331019e-05	"STOTZZ"	0.0333333	0.166667	0.166667	3.86603e+07
2	1.15	1.331019e-05	"STOTYZ"	0.0333333	0.166667	0.166667	97375.6
2	1.15	1.331019e-05	"STOTXZ"	0.0333333	0.166667	0.166667	-18534.3
2	1.15	1.331019e-05	"STOTXY"	0.0333333	0.166667	0.166667	48061.3
2	1.15	1.331019e-05	"T"	0.0333333	0.166667	0.166667	350
2	1.15	1.331019e-05	"INITIAL_T"	0.0333333	0.166667	0.166667	3.95253e-322
2	1.15	1.331019e-05	"UX"	-0.0777778	-0.388889	-0.388889	7.05577e-05
2	1.15	1.331019e-05	"UY"	-0.0777778	-0.388889	-0.388889	0.000358011
2	1.15	1.331019e-05	"UZ"	-0.0777778	-0.388889	-0.388889	0.000353273
2	1.15	1.331019e-05	"STOTXX"	-0.0777778	-0.388889	-0.388889	3.87633e+07
2	1.15	1.331019e-05	"STOTYY"	-0.0777778	-0.388889	-0.388889	3.91341e+07
2	1.15	1.331019e-05	"STOTZZ"	-0.0777778	-0.388889	-0.388889	3.78637e+07
2	1.15	1.331019e-05	"STOTYZ"	-0.0777778	-0.388889	-0.388889	-879853
2	1.15	1.331019e-05	"STOTXZ"	-0.0777778	-0.388889	-0.388889	156578
2	1.15	1.331019e-05	"STOTXY"	-0.0777778	-0.388889	-0.388889	-688177
2	1.15	1.331019e-05	"T"	-0.0777778	-0.388889	-0.388889	350
2	1.15	1.331019e-05	"INITIAL_T"	-0.0777778	-0.388889	-0.388889	3.95253e-322
2	1.15	1.331019e-05	"UX"	0.0777778	0.388889	0.388889	-6.9722e-05
2	1.15	1.331019e-05	"UY"	0.0777778	0.388889	0.388889	-0.000349907
2	1.15	1.331019e-05	"UZ"	0.0777778	0.388889	0.388889	-0.000340864
2	1.15	1.331019e-05	"STOTXX"	0.0777778	0.388889	0.388889	4.00338e+07
2	1.15	1.331019e-05	"STOTYY"	0.0777778	0.388889	0.388889	3.7387e+07
2	1.15	1.331019e-05	"STOTZZ"	0.0777778	0.388889	0.388889	3.78355e+07
2	1.15	1.331019e-05	"STOTYZ"	0.0777778	0.388889	0.388889	-662825
2	1.15	1.331019e-05	"STOTXZ"	0.0777778	0.388889	0.388889	-354519
2	1.15	1.331019e-05	"STOTXY"	0.0777778	0.388889	0.388889	-364799
2	1.15	1.331019e-05	"T"	0.0777778	0.388889	0.388889	350
2	1.15	1.331019e-05	"INITIAL_T"	0.0777778	0.388889	0.388889	3.95253e-322
2	1.15	1.331019e-05	"UX"	0.1	0.5	0.5	-7.41853e-05
2	1.15	1.331019e-05	"UY"	0.1	0.5	0.5	-0.00045951
2	1.15	1.331019e-05	"UZ"	0.1	0.5	0.5	-0.000451172
2	1.15	1.331019e-05	"STOTXX"	0.1	0.5	0.5	4.13093e+07
2	1.15	1.331019e-05	"STOTYY"	0.1	0.5	0.5	4.06768e+07
2	1.15	1.331019e-05	"STOTZZ"	0.1	0.5	0.5	3.92116e+07
2	1.15	1.331019e-05	"STOTYZ"	0.1	0.5	0.5	-552610
2	1.15	1.331019e-05	"STOTXZ"	0.1	0.5	0.5	-353924
2	1.15	1.331019e-05	"STOTXY"	0.1	0.5	0.5	-135493
2	1.15	1.331019e-05	"T"	0.1	0.5	0.5	350
2	1.15	1.331019e-05	"INITIAL_T"	0.1	0.5	0.5	3.95253e-322
2	1.15	1.331019e-05	"UX"	-0.1	-0.5	-0.5	9.30808e-05
2	1.15	1.331019e-05	"UY"	-0.1	-0.5	-0.5	0.000462011
2	1.15	1.331019e-05	"UZ"	-0.1	-0.5	-0.5	0.000464432
2	1.15	1.331019e-05	"STOTXX"	-0.1	-0.5	-0.5	3.83763e+07
2	1.15	1.331019e-05	"STOTYY"	-0.1	-0.5	-0.5	3.60918e+07
2	1.15	1.331019e-05	"STOTZZ"	-0.1	-0.5	-0.5	3.6506e+07
2	1.15	1.331019e-05	"STOTYZ"	-0.1	-0.5	-0.5	-99545
2	1.15	1.331019e-05	"STOTXZ"	-0.1	-0.5	-0.5	511878
2	1.15	1.331019e-05	"STOTXY"	-0.1	-0.5	-0.5	-1.0288e+06
2	1.15	1.331019e-05	"T"	-0.1	-0.5	-0.5	350
2	1.15	1.331019e-05	"INITIAL_T"	-0.1	-0.5	-0.5	4.35272e-321
2	1.15	1.331019e-05	"UX"	-0.0555556	-0.277778	-0.277778	4.72547e-05
2	1.15	1.331019e-05	"UY"	-0.0555556	-0.277778	-0.277778	0.000257486
2	1.15	1.331019e-05	"UZ"	-0.0555556	-0.277778	-0.277778	0.000242047
2	1.15	1.331019e-05	"STOTXX"	-0.0555556	-0.277778	-0.277778	3.90273e+07
2	1.15	1.331019e-05	"STOTYY"	-0.0555556	-0.277778	-0.277778	3.91005e+07
2	1.15	1.331019e-05	"STOTZZ"	-0.0555556	-0.277778	-0.277778	3.8883e+07
2	1.15	1.331019e-05	"STOTYZ"	-0.0555556	-0.277778	-0.277778	-388592
2	1.15	1.331019e-05	"STOTXZ"	-0.0555556	-0.277778	-0.277778	304426
2	1.15	1.331019e-05	"STOTXY"	-0.0555556	-0.277778	-0.277778	-400655
2	1.15	1.331019e-05	"T"	-0.0555556	-0.277778	-0.277778	350
2	1.15	1.331019e-05	"INITIAL_T"	-0.0555556	-0.277778	-0.277778	4.51082e-321
2	1.15	1.331019e-05	"UX"	-0.0333333	-0.166667	-0.166667	2.93753e-05
2	1.15	1.331019e-05	"UY"	-0.0333333	-0.166667	-0.166667	0.000153848
2	1.15	1.331019e-05	"UZ"	-0.0333333	-0.166667	-0.166667	0.000142243
2	1.15	1.331019e-05	"STOTXX"	-0.0333333	-0.166667	-0.166667	3.90273e+07
2	1.15	1.331019e-05	"STOTYY"	-0.0333333	-0.166667	-0.166667	3.91005e+07
2	1.15	1.331019e-05	"STOTZZ"	-0.0333333	-0.166667	-0.166667	3.8883e+07
2	1.15	1.331019e-05	"STOTYZ"	-0.0333333	-0.166667	-0.166667	-388592
2	1.15	1.331019e-05	"STOTXZ"	-0.0333333	-0.166667	-0.166667	304426
2	1.15	1.331019e-05	"STOTXY"	-0.0333333	-0.166667	-0.166667	-400655
2	1.15	1.331019e-05	"T"	-0.0333333	-0.166667	-0.166667	350
2	1.15	1.331019e-05	"INITIAL_T"	-0.0333333	-0.166667	-0.166667	5.06417e-321
2	1.15	1.331019e-05	"UX"	-0.0111111	-0.0555556	-0.0555556	1.14958e-05
2	1.15	1.331019e-05	"UY"	-0.0111111	-0.0555556	-0.0555556	5.02107e-05
