sig_MPa	eps_ss_rate_h
9.939956441563336	7.164537907044257e-8
12.02843820804912	2.0870311071779829e-7
11.908307581876905	3.8059308887121534e-7
13.982898658907931	6.693304985591462e-7
13.8432484115073	0.0000010192828179919852
19.948618092889816	0.00001293617526229299
23.89892566231049	0.000019111976803437863
26.05358435632297	0.000019930653567535995
29.86431597468084	0.00007037029969831906
